country,commodity,year,consumption,ending_stocks,exports,imports,production,yield,trade_balance,self_sufficiency,self_sufficiency_capped
South Africa,Wheat,2030,3980.878,515.8739,151.0169,2086.4146,2053.5227,4.2369,-1935.3977,0.5158466800539981,0.5158466800539981
South Africa,Wheat,2031,4027.9339,523.5248,161.0433,2136.2752,2060.3529,4.2806,-1975.2319,0.5115160653455608,0.5115160653455608
South Africa,Wheat,2032,4074.1872,530.4069,169.0563,2183.0921,2067.0335,4.3235,-2014.0357999999999,0.5073486804926391,0.5073486804926391
South Africa,Wheat,2033,4120.2752,536.6675,178.0511,2230.2282,2074.3587,4.366,-2052.1771,0.5034514927546587,0.5034514927546587
South Africa,Wheat,2034,4162.4565,540.4364,177.5146,2261.019,2082.7209,4.4097,-2083.5044,0.5003585983421087,0.5003585983421087
Switzerland,Beef and veal,2025,169.9991,0.0,3.3395,32.4256,140.913,,-29.086100000000002,0.82890438831735,0.82890438831735
Switzerland,Beef and veal,2026,170.1753,0.0,3.3612,32.5587,140.9778,,-29.1975,0.8284269221208954,0.8284269221208954
Switzerland,Beef and veal,2027,170.3424,0.0,3.3768,32.6803,141.0389,,-29.303500000000003,0.8279729532987677,0.8279729532987677
Switzerland,Beef and veal,2028,170.5722,0.0,3.3505,32.7932,141.1295,,-29.4427,0.827388636600806,0.827388636600806
Switzerland,Beef and veal,2029,170.7862,0.0,3.3646,32.8881,141.2627,,-29.523500000000002,0.8271318174419244,0.8271318174419244
Switzerland,Beef and veal,2030,170.9198,0.0,3.4094,32.9697,141.3595,,-29.5603,0.8270516347433123,0.8270516347433123
Switzerland,Beef and veal,2031,171.0604,0.0,3.4262,33.0484,141.4382,,-29.6222,0.8268319260331439,0.8268319260331439
Switzerland,Beef and veal,2032,171.211,0.0,3.4088,33.1203,141.4994,,-29.7115,0.8264620847959535,0.8264620847959535
Switzerland,Beef and veal,2033,171.364,0.0,3.3724,33.1845,141.5519,,-29.8121,0.8260305548423239,0.8260305548423239
Switzerland,Beef and veal,2034,171.4975,0.0,3.3681,33.2423,141.6234,,-29.874200000000002,0.8258044577909299,0.8258044577909299
Switzerland,"Cheese, fresh or processed",2025,210.9517,19.874,74.2876,81.1911,204.0482,,-6.903500000000008,0.9672744993285194,0.9672744993285194
Switzerland,"Cheese, fresh or processed",2026,212.9589,19.874,74.3798,82.9148,204.424,,-8.534999999999997,0.9599223136483144,0.9599223136483144
Switzerland,"Cheese, fresh or processed",2027,214.8983,19.874,74.7454,84.6038,205.0399,,-9.858400000000003,0.9541252769333214,0.9541252769333214
Switzerland,"Cheese, fresh or processed",2028,216.9716,19.874,75.0071,86.2794,205.6993,,-11.272300000000001,0.9480471176872918,0.9480471176872918
Switzerland,"Cheese, fresh or processed",2029,219.0721,19.874,75.3298,87.9509,206.451,,-12.621099999999998,0.9423883735080825,0.9423883735080825
Switzerland,"Cheese, fresh or processed",2030,221.2238,19.874,75.6123,89.6469,207.1892,,-14.034599999999998,0.9365592671312941,0.9365592671312941
Switzerland,"Cheese, fresh or processed",2031,223.4302,19.874,75.8385,91.4069,207.8618,,-15.568399999999997,0.9303209682486968,0.9303209682486968
Switzerland,"Cheese, fresh or processed",2032,225.6627,19.874,76.0725,93.2239,208.5113,,-17.151399999999995,0.9239954143950241,0.9239954143950241
Switzerland,"Cheese, fresh or processed",2033,227.9299,19.874,76.3157,95.086,209.1596,,-18.77029999999999,0.9176488034259657,0.9176488034259657
Switzerland,"Cheese, fresh or processed",2034,230.2246,19.874,76.5704,96.9745,209.8205,,-20.4041,0.9113730678650327,0.9113730678650327
Switzerland,Maize (corn),2025,451.9878,82.3024,45.0821,340.006,157.3004,10.1064,-294.9239,0.3480191279499137,0.3480191279499137
Switzerland,Maize (corn),2026,452.2729,82.5585,45.0821,340.3444,157.2667,10.1049,-295.2623,0.34772523403458394,0.34772523403458394
Switzerland,Maize (corn),2027,452.7442,82.5883,45.0821,340.6231,157.233,10.1036,-295.54100000000005,0.3472888222532724,0.3472888222532724
Switzerland,Maize (corn),2028,453.2103,82.4354,45.0821,340.9277,157.2119,10.1033,-295.8456,0.34688509947810103,0.34688509947810103
Switzerland,Maize (corn),2029,453.591,82.2178,45.0821,341.2516,157.2038,10.1033,-296.16949999999997,0.3465761004958211,0.3465761004958211
Switzerland,Maize (corn),2030,453.9203,82.0169,45.0821,341.598,157.2036,10.1034,-296.5159,0.3463242335714001,0.3463242335714001
Switzerland,Maize (corn),2031,454.2356,81.8605,45.0821,341.9454,157.2159,10.1038,-296.8633,0.3461109168898255,0.3461109168898255
Switzerland,Maize (corn),2032,454.5577,81.7806,45.0821,342.328,157.2319,10.1043,-297.2459,0.345900861430793,0.345900861430793
Switzerland,Maize (corn),2033,454.923,81.7222,45.0821,342.7003,157.2464,10.1046,-297.6182,0.3456549789744638,0.3456549789744638
Switzerland,Maize (corn),2034,455.2816,81.7035,45.0821,343.0819,157.2631,10.1052,-297.99980000000005,0.345419406363007,0.345419406363007
Switzerland,Pigmeat,2025,228.3693,0.0,5.3582,9.9547,223.7727,,-4.596500000000001,0.9798720756248759,0.9798720756248759
Switzerland,Pigmeat,2026,226.5976,0.0,5.3066,9.954,221.9503,,-4.6474,0.9794909566562047,0.9794909566562047
Switzerland,Pigmeat,2027,224.7783,0.0,5.3527,9.954,220.1769,,-4.601300000000001,0.9795291627350149,0.9795291627350149
Switzerland,Pigmeat,2028,223.1612,0.0,5.2542,9.9544,218.461,,-4.7002,0.978938094973499,0.978938094973499
Switzerland,Pigmeat,2029,221.4586,0.0,5.232,9.9548,216.7358,,-4.7228,0.978674117871241,0.978674117871241
Switzerland,Pigmeat,2030,219.7998,0.0,5.1775,9.9546,215.0227,,-4.777099999999999,0.978266131270365,0.978266131270365
Switzerland,Pigmeat,2031,218.0984,0.0,5.1443,9.9546,213.2881,,-4.810299999999999,0.9779443590599471,0.9779443590599471
Switzerland,Pigmeat,2032,216.432,0.0,5.0942,9.955,211.5712,,-4.8608,0.9775412138685593,0.9775412138685593
Switzerland,Pigmeat,2033,214.7919,0.0,5.0501,9.9556,209.8864,,-4.905500000000001,0.9771616154985361,0.9771616154985361
Switzerland,Pigmeat,2034,213.1722,0.0,5.0063,9.9558,208.2227,,-4.9495,0.9767816816639318,0.9767816816639318
Switzerland,Poultry meat,2025,131.0193,0.0,2.5301,45.6065,87.9429,,-43.0764,0.671220957523052,0.671220957523052
Switzerland,Poultry meat,2026,132.3702,0.0,2.4976,45.6972,89.1707,,-43.199600000000004,0.6736463342957856,0.6736463342957856
Switzerland,Poultry meat,2027,133.8417,0.0,2.5171,45.7884,90.5704,,-43.271300000000004,0.6766979200054991,0.6766979200054991
Switzerland,Poultry meat,2028,135.3221,0.0,2.5226,45.8802,91.9646,,-43.357600000000005,0.679597789274627,0.679597789274627
Switzerland,Poultry meat,2029,136.8396,0.0,2.5235,45.9726,93.3905,,-43.4491,0.6824815331234526,0.6824815331234526
Switzerland,Poultry meat,2030,138.3226,0.0,2.5281,46.0646,94.7861,,-43.5365,0.6852538919887279,0.6852538919887279
Switzerland,Poultry meat,2031,139.8234,0.0,2.5331,46.1569,96.1996,,-43.6238,0.6880078727881028,0.6880078727881028
Switzerland,Poultry meat,2032,141.3779,0.0,2.5298,46.2499,97.6578,,-43.720099999999995,0.6907571834070246,0.6907571834070246
Switzerland,Poultry meat,2033,142.9799,0.0,2.5272,46.3435,99.1636,,-43.8163,0.6935492331439594,0.6935492331439594
Switzerland,Poultry meat,2034,144.5769,0.0,2.5258,46.4368,100.6659,,-43.911,0.6962792811299731,0.6962792811299731
Switzerland,Raw cane or beet sugar,2025,0.0,0.0,1.3334,7.1984,0.0,,-5.865,,
Switzerland,Raw cane or beet sugar,2026,0.0,0.0,1.3334,7.3033,0.0,,-5.9699,,
Switzerland,Raw cane or beet sugar,2027,0.0,0.0,1.3334,7.3197,0.0,,-5.9863,,
Switzerland,Raw cane or beet sugar,2028,0.0,0.0,1.3334,7.2588,0.0,,-5.9254,,
Switzerland,Raw cane or beet sugar,2029,0.0,0.0,1.3334,7.2118,0.0,,-5.8784,,
Switzerland,Raw cane or beet sugar,2030,0.0,0.0,1.3334,7.1821,0.0,,-5.8487,,
Switzerland,Raw cane or beet sugar,2031,0.0,0.0,1.3334,7.176,0.0,,-5.8426,,
Switzerland,Raw cane or beet sugar,2032,0.0,0.0,1.3334,7.1611,0.0,,-5.8277,,
Switzerland,Raw cane or beet sugar,2033,0.0,0.0,1.3334,7.1315,0.0,,-5.7981,,
Switzerland,Raw cane or beet sugar,2034,0.0,0.0,1.3334,7.117,0.0,,-5.7836,,
Switzerland,Raw milk from bovine animals,2025,0.0,0.0,0.0,0.0,3757.1861,7.0684,0.0,,
Switzerland,Raw milk from bovine animals,2026,0.0,0.0,0.0,0.0,3742.8603,7.1045,0.0,,
Switzerland,Raw milk from bovine animals,2027,0.0,0.0,0.0,0.0,3730.264,7.1419,0.0,,
Switzerland,Raw milk from bovine animals,2028,0.0,0.0,0.0,0.0,3718.4097,7.1778,0.0,,
Switzerland,Raw milk from bovine animals,2029,0.0,0.0,0.0,0.0,3707.332,7.2141,0.0,,
Switzerland,Raw milk from bovine animals,2030,0.0,0.0,0.0,0.0,3696.2743,7.25,0.0,,
Switzerland,Raw milk from bovine animals,2031,0.0,0.0,0.0,0.0,3684.7946,7.2856,0.0,,
Switzerland,Raw milk from bovine animals,2032,0.0,0.0,0.0,0.0,3673.1188,7.3218,0.0,,
Switzerland,Raw milk from bovine animals,2033,0.0,0.0,0.0,0.0,3661.4127,7.3582,0.0,,
Switzerland,Raw milk from bovine animals,2034,0.0,0.0,0.0,0.0,3649.8157,7.3949,0.0,,
Switzerland,Rice,2025,94.7306,23.2015,2.2813,96.7657,0.2462,3.0,-94.4844,0.002598949019640961,0.002598949019640961
Switzerland,Rice,2026,94.8252,23.2015,2.2813,96.86,0.2465,3.0,-94.5787,0.0025995199588295095,0.0025995199588295095
Switzerland,Rice,2027,94.9234,23.2015,2.2813,96.9579,0.2467,3.0,-94.6766,0.002598937669742129,0.002598937669742129
Switzerland,Rice,2028,95.021,23.2015,2.2813,97.0553,0.247,3.0,-94.774,0.0025994253901769084,0.0025994253901769084
Switzerland,Rice,2029,95.1177,23.2015,2.2813,97.1518,0.2472,3.0,-94.87049999999999,0.0025988853809543336,0.0025988853809543336
Switzerland,Rice,2030,95.2132,23.2015,2.2813,97.247,0.2475,3.0,-94.9657,0.002599429490868913,0.002599429490868913
Switzerland,Rice,2031,95.309,23.2015,2.2813,97.3425,0.2477,3.0,-95.0612,0.0025989151077023156,0.0025989151077023156
Switzerland,Rice,2032,95.4071,23.2015,2.2813,97.4404,0.248,3.0,-95.1591,0.0025993872573424827,0.0025993872573424827
Switzerland,Rice,2033,95.5071,23.2015,2.2813,97.5402,0.2482,3.0,-95.2589,0.0025987596733645984,0.0025987596733645984
Switzerland,Rice,2034,95.6061,23.2015,2.2813,97.6389,0.2485,3.0,-95.3576,0.002599206535984629,0.002599206535984629
Switzerland,Soya beans,2025,18.2854,0.3794,0.1502,12.2195,6.2161,1.9276,-12.0693,0.33994881162019974,0.33994881162019974
Switzerland,Soya beans,2026,18.3271,0.3794,0.1502,12.2305,6.2468,1.9276,-12.0803,0.34085043460231024,0.34085043460231024
Switzerland,Soya beans,2027,18.3789,0.3794,0.1502,12.25,6.2792,1.9276,-12.0998,0.3416526560349096,0.3416526560349096
Switzerland,Soya beans,2028,18.4332,0.3794,0.1502,12.2725,6.3109,1.9276,-12.122300000000001,0.34236594839745677,0.34236594839745677
Switzerland,Soya beans,2029,18.4914,0.3794,0.1502,12.2984,6.3431,1.9276,-12.148200000000001,0.34302973274062537,0.34302973274062537
Switzerland,Soya beans,2030,18.5492,0.3794,0.1502,12.3242,6.3751,1.9276,-12.174,0.3436859810665689,0.3436859810665689
Switzerland,Soya beans,2031,18.6042,0.3794,0.1502,12.3472,6.4072,1.9276,-12.197000000000001,0.34439535158727597,0.34439535158727597
Switzerland,Soya beans,2032,18.6616,0.3794,0.1502,12.3724,6.4394,1.9276,-12.2222,0.34506151669738927,0.34506151669738927
Switzerland,Soya beans,2033,18.7196,0.3794,0.1502,12.3984,6.4714,1.9276,-12.2482,0.3457018312357102,0.3457018312357102
Switzerland,Soya beans,2034,18.7772,0.3794,0.1502,12.4242,6.5032,1.9276,-12.274000000000001,0.34633491681400846,0.34633491681400846
Switzerland,Wheat,2025,1062.2387,516.7313,105.0788,738.8698,469.4994,5.378,-633.791,0.44199048669569274,0.44199048669569274
Switzerland,Wheat,2026,1109.9103,518.1655,104.9795,746.34,469.9841,5.3777,-641.3605,0.4234433178969508,0.4234433178969508
Switzerland,Wheat,2027,1118.3958,518.4729,105.1313,753.4072,470.4273,5.3772,-648.2759,0.42062684784760457,0.42062684784760457
Switzerland,Wheat,2028,1126.8293,517.916,105.2238,760.6912,470.8051,5.3769,-655.4674,0.41781403802687767,0.41781403802687767
Switzerland,Wheat,2029,1135.2504,516.8762,105.2327,768.2626,471.1806,5.3767,-663.0299,0.4150455265199643,0.4150455265199643
Switzerland,Wheat,2030,1143.4907,515.6662,105.2423,775.9559,471.5672,5.3766,-670.7136,0.4123926849601838,0.4123926849601838
Switzerland,Wheat,2031,1151.6129,514.6076,105.2464,783.768,472.0328,5.3767,-678.5216,0.40988842691845495,0.40988842691845495
Switzerland,Wheat,2032,1159.6871,513.9489,105.2312,791.7124,472.5472,5.3769,-686.4812,0.40747818959096804,0.40747818959096804
Switzerland,Wheat,2033,1167.9625,513.5749,105.2267,799.7236,473.0916,5.3772,-694.4969000000001,0.40505718291469117,0.40505718291469117
Switzerland,Wheat,2034,1176.2891,513.5236,105.218,807.8186,473.6373,5.3775,-702.6006,0.4026538203916027,0.4026538203916027
Thailand,Beef and veal,2025,198.7357,0.0001,23.9539,44.8981,177.7915,,-20.9442,0.8946127947822158,0.8946127947822158
Thailand,Beef and veal,2026,204.7928,0.0001,25.3991,39.8782,190.3137,,-14.479099999999999,0.929298783941623,0.929298783941623
Thailand,Beef and veal,2027,209.8826,0.0001,25.2261,40.4316,194.677,,-15.205500000000004,0.927551879002833,0.927551879002833
Thailand,Beef and veal,2028,215.6462,0.0001,24.1545,44.1419,195.6588,,-19.9874,0.9073139243816957,0.9073139243816957
Thailand,Beef and veal,2029,220.5186,0.0001,23.4107,47.0407,196.8887,,-23.630000000000003,0.8928439596478484,0.8928439596478484
Thailand,Beef and veal,2030,224.5235,0.0001,22.925,49.097,198.3515,,-26.172,0.8834331372885242,0.8834331372885242
Thailand,Beef and veal,2031,228.251,0.0001,22.5791,50.6486,200.1814,,-28.0695,0.8770231017607809,0.8770231017607809
Thailand,Beef and veal,2032,231.3627,0.0001,22.4369,51.3082,202.4914,,-28.871299999999998,0.875211950759565,0.875211950759565
Thailand,Beef and veal,2033,233.0148,0.0001,22.6156,50.4795,205.1509,,-27.8639,0.8804200419887492,0.8804200419887492
Thailand,Beef and veal,2034,234.9898,0.0001,22.8115,49.5961,208.2052,,-26.7846,0.8860180314209383,0.8860180314209383
Thailand,"Cheese, fresh or processed",2025,22.8571,0.0,1.06,21.1977,2.7193,,-20.137700000000002,0.11896959806799638,0.11896959806799638
Thailand,"Cheese, fresh or processed",2026,23.1045,0.0,1.06,21.3697,2.7948,,-20.309700000000003,0.12096344867882879,0.12096344867882879
Thailand,"Cheese, fresh or processed",2027,23.2987,0.0,1.06,21.5471,2.8116,,-20.4871,0.12067626090726091,0.12067626090726091
Thailand,"Cheese, fresh or processed",2028,23.4655,0.0,1.06,21.6718,2.8537,,-20.611800000000002,0.12161258017088918,0.12161258017088918
Thailand,"Cheese, fresh or processed",2029,23.6137,0.0,1.06,21.7762,2.8975,,-20.7162,0.12270419290496618,0.12270419290496618
Thailand,"Cheese, fresh or processed",2030,23.7442,0.0,1.06,21.8703,2.9339,,-20.8103,0.12356280691705764,0.12356280691705764
Thailand,"Cheese, fresh or processed",2031,23.8577,0.0,1.06,21.9471,2.9706,,-20.8871,0.12451325986997909,0.12451325986997909
Thailand,"Cheese, fresh or processed",2032,23.9545,0.0,1.06,22.0054,3.009,,-20.945400000000003,0.1256131415809138,0.1256131415809138
Thailand,"Cheese, fresh or processed",2033,24.035,0.0,1.06,22.0489,3.0461,,-20.9889,0.1267360099854379,0.1267360099854379
Thailand,"Cheese, fresh or processed",2034,24.0999,0.0,1.06,22.0766,3.0833,,-21.0166,0.12793829020037426,0.12793829020037426
Thailand,Maize (corn),2025,6617.279,683.3077,20.1108,1257.8877,5362.8099,4.3359,-1237.7769,0.8104252367173879,0.8104252367173879
Thailand,Maize (corn),2026,6769.0327,651.5072,20.1287,1248.9157,5508.445,4.3756,-1228.787,0.8137713679533561,0.8137713679533561
Thailand,Maize (corn),2027,6903.5036,659.5007,19.9264,1354.7851,5576.6384,4.4247,-1334.8587,0.8077982895525686,0.8077982895525686
Thailand,Maize (corn),2028,7024.5192,669.7703,19.8608,1391.2707,5663.3789,4.4741,-1371.4099,0.8062301118060863,0.8062301118060863
Thailand,Maize (corn),2029,7156.4516,682.4088,19.7494,1455.785,5733.0545,4.5197,-1436.0356000000002,0.8011029516359756,0.8011029516359756
Thailand,Maize (corn),2030,7290.931,696.9534,19.6378,1523.8037,5801.3097,4.5634,-1504.1659,0.7956884655745611,0.7956884655745611
Thailand,Maize (corn),2031,7432.5994,711.2689,19.5234,1597.2671,5869.1711,4.6056,-1577.7437,0.7896525541252768,0.7896525541252768
Thailand,Maize (corn),2032,7569.0045,726.3017,19.4149,1670.5611,5932.8912,4.645,-1651.1462,0.7838403583985186,0.7838403583985186
Thailand,Maize (corn),2033,7715.5533,741.0977,19.295,1756.1004,5993.5438,4.6835,-1736.8054,0.7768132196040951,0.7768132196040951
Thailand,Maize (corn),2034,7863.8583,756.447,19.1788,1843.6447,6054.7418,4.7213,-1824.4659000000001,0.7699454350544439,0.7699454350544439
Thailand,Pigmeat,2025,930.9717,0.0001,8.2391,0.3782,938.8326,,7.860900000000001,1.0084437582796555,1.0084437582796555
Thailand,Pigmeat,2026,947.4401,0.0001,7.5991,0.3877,954.6515,,7.2114,1.007611457442006,1.007611457442006
Thailand,Pigmeat,2027,960.3969,0.0001,7.3779,0.3838,967.391,,6.9941,1.0072825099706173,1.0072825099706173
Thailand,Pigmeat,2028,970.7091,0.0001,6.6981,0.386,977.0213,,6.3121,1.0065026690282393,1.0065026690282393
Thailand,Pigmeat,2029,982.2455,0.0001,6.2262,0.3879,988.0838,,5.8383,1.0059438297248497,1.0059438297248497
Thailand,Pigmeat,2030,993.117,0.0001,5.5262,0.3921,998.2511,,5.1341,1.0051696829275907,1.0051696829275907
Thailand,Pigmeat,2031,1004.0076,0.0001,4.9194,0.3966,1008.5304,,4.5228,1.0045047467768171,1.0045047467768171
Thailand,Pigmeat,2032,1014.1351,0.0001,4.2509,0.4041,1017.9819,,3.8467999999999996,1.0037931829792697,1.0037931829792697
Thailand,Pigmeat,2033,1025.8611,0.0001,3.7224,0.4098,1029.1736,,3.3125999999999998,1.0032289946465462,1.0032289946465462
Thailand,Pigmeat,2034,1035.6902,0.0001,3.1901,0.4202,1038.4601,,2.7699000000000003,1.0026744484016552,1.0026744484016552
Thailand,Poultry meat,2025,618.45,53.0486,1501.5336,8.3972,2114.635,,1493.1363999999999,3.419249737246342,3.419249737246342
Thailand,Poultry meat,2026,646.9848,56.1493,1522.9708,8.3938,2164.6625,,1514.577,3.3457702561172997,3.3457702561172997
Thailand,Poultry meat,2027,664.0237,57.2542,1569.4363,8.3909,2226.174,,1561.0454,3.352552024875016,3.352552024875016
Thailand,Poultry meat,2028,677.4503,57.8622,1616.9328,8.4263,2286.5648,,1608.5065,3.3752509962723467,3.3752509962723467
Thailand,Poultry meat,2029,690.7768,58.4182,1667.3664,8.4911,2350.208,,1658.8753000000002,3.4022682869488383,3.4022682869488383
Thailand,Poultry meat,2030,703.7882,59.5112,1719.5848,8.5573,2415.9087,,1711.0275000000001,3.432721236303763,3.432721236303763
Thailand,Poultry meat,2031,716.2914,60.6628,1774.3669,8.6249,2483.1849,,1765.742,3.4667244364514223,3.4667244364514223
Thailand,Poultry meat,2032,728.8542,61.8775,1831.9822,8.693,2553.3582,,1823.2892,3.5032496211176394,3.5032496211176394
Thailand,Poultry meat,2033,740.789,62.9931,1891.6966,8.7632,2624.8379,,1882.9334,3.543300318984218,3.543300318984218
Thailand,Poultry meat,2034,752.3204,64.0884,1954.165,8.8344,2698.7463,,1945.3306,3.5872299887122563,3.5872299887122563
Thailand,Raw cane or beet sugar,2025,0.0,0.0,3741.2386,0.0,0.0,,3741.2386,,
Thailand,Raw cane or beet sugar,2026,0.0,0.0,4132.2725,0.0,0.0,,4132.2725,,
Thailand,Raw cane or beet sugar,2027,0.0,0.0,4227.5053,0.0,0.0,,4227.5053,,
Thailand,Raw cane or beet sugar,2028,0.0,0.0,4233.4211,0.0,0.0,,4233.4211,,
Thailand,Raw cane or beet sugar,2029,0.0,0.0,4251.4408,0.0,0.0,,4251.4408,,
Thailand,Raw cane or beet sugar,2030,0.0,0.0,4323.4713,0.0,0.0,,4323.4713,,
Thailand,Raw cane or beet sugar,2031,0.0,0.0,4394.8197,0.0,0.0,,4394.8197,,
Thailand,Raw cane or beet sugar,2032,0.0,0.0,4462.3575,0.0,0.0,,4462.3575,,
Thailand,Raw cane or beet sugar,2033,0.0,0.0,4523.7075,0.0,0.0,,4523.7075,,
Thailand,Raw cane or beet sugar,2034,0.0,0.0,4587.5855,0.0,0.0,,4587.5855,,
Thailand,Raw milk from bovine animals,2025,0.0,0.0,0.0,0.0,1311.0059,4.4531,0.0,,
Thailand,Raw milk from bovine animals,2026,0.0,0.0,0.0,0.0,1347.3985,4.5028,0.0,,
Thailand,Raw milk from bovine animals,2027,0.0,0.0,0.0,0.0,1355.4781,4.5587,0.0,,
Thailand,Raw milk from bovine animals,2028,0.0,0.0,0.0,0.0,1375.7893,4.6094,0.0,,
Thailand,Raw milk from bovine animals,2029,0.0,0.0,0.0,0.0,1396.8987,4.6589,0.0,,
Thailand,Raw milk from bovine animals,2030,0.0,0.0,0.0,0.0,1414.4348,4.7096,0.0,,
Thailand,Raw milk from bovine animals,2031,0.0,0.0,0.0,0.0,1432.1399,4.7583,0.0,,
Thailand,Raw milk from bovine animals,2032,0.0,0.0,0.0,0.0,1450.6797,4.8089,0.0,,
Thailand,Raw milk from bovine animals,2033,0.0,0.0,0.0,0.0,1468.5387,4.8575,0.0,,
Thailand,Raw milk from bovine animals,2034,0.0,0.0,0.0,0.0,1486.4555,4.9057,0.0,,
Thailand,Rice,2025,14013.7368,11072.0429,6876.3928,100.9549,22061.2176,1.9812,6775.4379,1.5742565965703024,1.5742565965703024
Thailand,Rice,2026,14168.3657,11372.9474,7684.6018,96.6849,22057.1871,1.9928,7587.9169,1.5567912042247751,1.5567912042247751
Thailand,Rice,2027,14250.9887,11230.3182,8218.0686,97.7155,22228.7127,2.0048,8120.3531,1.5598014403028753,1.5598014403028753
Thailand,Rice,2028,14276.7298,11001.5565,8436.6333,103.6362,22380.9652,2.0169,8332.997099999999,1.5676534832227476,1.5676534832227476
Thailand,Rice,2029,14293.3556,10962.7002,8391.4803,107.2295,22538.75,2.0291,8284.2508,1.5768690453625878,1.5768690453625878
